feature_idx,seq_effect_obs,struct_effect_obs,seq_effect_shuffle,struct_effect_shuffle,seq_delta,struct_delta
447,0.36575994,0.047980033,0.09105979,0.06018979,0.27470016,-0.012209758
448,0.31225488,0.038951375,0.05989151,0.03929452,0.25236335,-0.00034314394
449,0.3930873,0.057102047,0.056826673,0.035382677,0.33626062,0.02171937
450,0.37164852,0.031362124,0.053157426,0.03394821,0.3184911,-0.0025860853
451,0.3950847,0.06668508,0.07860752,0.055216245,0.31647718,0.011468835
452,0.34146044,0.019190624,0.056290776,0.03648117,0.28516966,-0.017290547
453,0.29151905,0.036688708,0.052977104,0.035034083,0.23854195,0.0016546249
454,0.41903466,0.06842451,0.093944155,0.070246555,0.3250905,-0.0018220469
455,0.31560728,0.00195788,0.011934172,0.008656422,0.30367312,-0.0066985413
456,0.35193,0.06198777,0.0736676,0.05161939,0.27826238,0.010368381
457,0.34678566,0.056623682,0.082975164,0.06184032,0.26381052,-0.0052166358
458,0.30448025,0.014300901,0.024800444,0.013351967,0.2796798,0.0009489348
459,0.4516454,0.055664893,0.06943025,0.042048935,0.38221514,0.013615958
460,0.5753155,0.04260831,0.08738245,0.060489,0.48793304,-0.01788069
461,0.4059703,-0.014352445,0.05305033,0.036243636,0.35291997,-0.05059608
462,0.48571634,0.043412056,0.0488331,0.03041085,0.43688324,0.013001205
463,0.37530267,0.07070989,0.09056082,0.05607276,0.28474185,0.014637131
464,0.41663346,0.08114153,0.109996594,0.07931308,0.30663687,0.0018284544
